"","OBJECTID","STATE","DATE","POPULATION","NEWCONFIRMED","CUMCONFIRMED","NEWDEATHS","CUMDEATHS","NEWCD_NORM_500","CUMCD_NORM_500","NEWDEATHS_NORM_500","CUMDEATHS_NORM_500","SQMI","EVENT_CATG_S","SCORE","RESTRICTIONS","PHASED_REOPENING","COUNTYOPEN","STUSAB","LATITUDE","LONGITUDE","STATEFP","GNISID"
"6194",6045,"NORTH CAROLINA",2020-04-18,10304250,283,6328,10,187,14,307,0,9,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6195",6046,"NORTH CAROLINA",2020-04-19,10304250,273,6601,13,200,13,320,1,10,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6196",6047,"NORTH CAROLINA",2020-04-20,10304250,294,6895,18,218,14,335,1,11,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6197",6048,"NORTH CAROLINA",2020-04-21,10304250,239,7134,27,245,12,346,1,12,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6198",6049,"NORTH CAROLINA",2020-04-22,10304250,361,7495,20,265,18,364,1,13,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6199",6050,"NORTH CAROLINA",2020-04-23,10304250,325,7820,16,281,16,379,1,14,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6200",6051,"NORTH CAROLINA",2020-04-24,10304250,470,8290,13,294,23,402,1,14,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6201",6052,"NORTH CAROLINA",2020-04-25,10304250,478,8768,11,305,23,425,1,15,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6202",6053,"NORTH CAROLINA",2020-04-26,10304250,229,8997,19,324,11,437,1,16,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6203",6054,"NORTH CAROLINA",2020-04-27,10304250,431,9428,16,340,21,457,1,16,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6204",6055,"NORTH CAROLINA",2020-04-28,10304250,327,9755,23,363,16,473,1,18,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6205",6056,"NORTH CAROLINA",2020-04-29,10304250,425,10180,19,382,21,494,1,19,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6206",6057,"NORTH CAROLINA",2020-04-30,10304250,574,10754,24,406,28,522,1,20,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6207",6058,"NORTH CAROLINA",2020-05-01,10304250,316,11070,13,419,15,537,1,20,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6208",6059,"NORTH CAROLINA",2020-05-02,10304250,518,11588,12,431,25,562,1,21,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6209",6060,"NORTH CAROLINA",2020-05-03,10304250,182,11770,3,434,9,571,0,21,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6210",6061,"NORTH CAROLINA",2020-05-04,10304250,201,11971,8,442,10,581,0,21,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6211",6062,"NORTH CAROLINA",2020-05-05,10304250,539,12510,30,472,26,607,1,23,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6212",6063,"NORTH CAROLINA",2020-05-06,10304250,543,13053,20,492,26,633,1,24,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6213",6064,"NORTH CAROLINA",2020-05-07,10304250,487,13540,21,513,24,657,1,25,NA,NA,4,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6214",6065,"NORTH CAROLINA",2020-05-08,10304250,466,14006,17,530,23,680,1,26,48718,"2E",3.85,1,1,0,"NC",35.6300659999999,-79.806419,37,1027616
"6215",6066,"NORTH CAROLINA",2020-05-09,10304250,472,14478,21,551,23,703,1,27,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6216",6067,"NORTH CAROLINA",2020-05-10,10304250,460,14938,13,564,22,725,1,27,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6217",6068,"NORTH CAROLINA",2020-05-11,10304250,336,15274,11,575,16,741,1,28,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6218",6069,"NORTH CAROLINA",2020-05-12,10304250,348,15622,25,600,17,758,1,29,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6219",6070,"NORTH CAROLINA",2020-05-13,10304250,730,16352,25,625,35,793,1,30,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6220",6071,"NORTH CAROLINA",2020-05-14,10304250,616,16968,16,641,30,823,1,31,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6221",6072,"NORTH CAROLINA",2020-05-15,10304250,526,17494,26,667,26,849,1,32,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6222",6073,"NORTH CAROLINA",2020-05-16,10304250,636,18130,9,676,31,880,0,33,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6223",6074,"NORTH CAROLINA",2020-05-17,10304250,543,18673,10,686,26,906,0,33,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6224",6075,"NORTH CAROLINA",2020-05-18,10304250,534,19207,7,693,26,932,0,34,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6225",6076,"NORTH CAROLINA",2020-05-19,10304250,32,19239,0,693,2,934,0,34,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6226",6077,"NORTH CAROLINA",2020-05-20,10304250,1023,20262,33,726,50,983,2,35,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6227",6078,"NORTH CAROLINA",2020-05-21,10304250,250,20512,2,728,12,995,0,35,NA,NA,3.85,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6228",6079,"NORTH CAROLINA",2020-05-22,10304250,1598,22110,47,775,78,1073,2,38,48718,"1L",2.2,1,0,0,"NC",35.6300659999999,-79.806419,37,1027616
"6229",6079,"NORTH CAROLINA",2020-05-22,10304250,1598,22110,47,775,78,1073,2,38,48718,"2E",2.2,1,2,1,"NC",35.6300659999999,-79.806419,37,1027616
"6230",6079,"NORTH CAROLINA",2020-05-22,10304250,1598,22110,47,775,78,1073,2,38,48718,"3E",2.2,1,2,0,"NC",35.6300659999999,-79.806419,37,1027616
"6231",6079,"NORTH CAROLINA",2020-05-22,10304250,1598,22110,47,775,78,1073,2,38,48718,"4E",2.2,1,2,0,"NC",35.6300659999999,-79.806419,37,1027616
"6232",6080,"NORTH CAROLINA",2020-05-23,10304250,754,22864,3,778,37,1109,0,38,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6233",6081,"NORTH CAROLINA",2020-05-24,10304250,501,23365,6,784,24,1134,0,38,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6234",6082,"NORTH CAROLINA",2020-05-25,10304250,692,24057,6,790,34,1167,0,38,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6235",6083,"NORTH CAROLINA",2020-05-26,10304250,398,24455,11,801,19,1187,1,39,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6236",6084,"NORTH CAROLINA",2020-05-27,10304250,461,24916,43,844,22,1209,2,41,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6237",6085,"NORTH CAROLINA",2020-05-28,10304250,884,25800,32,876,43,1252,2,43,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6238",6086,"NORTH CAROLINA",2020-05-29,10304250,1085,26885,43,919,53,1305,2,45,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6239",6087,"NORTH CAROLINA",2020-05-30,10304250,909,27794,10,929,44,1349,0,45,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6240",6088,"NORTH CAROLINA",2020-05-31,10304250,991,28785,8,937,48,1397,0,45,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6241",6089,"NORTH CAROLINA",2020-06-01,10304250,807,29592,11,948,39,1436,1,46,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6242",6090,"NORTH CAROLINA",2020-06-02,10304250,431,30023,13,961,21,1457,1,47,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6243",6091,"NORTH CAROLINA",2020-06-03,10304250,1253,31276,38,999,61,1518,2,48,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6244",6092,"NORTH CAROLINA",2020-06-04,10304250,799,32075,7,1006,39,1556,0,49,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6245",6093,"NORTH CAROLINA",2020-06-05,10304250,1220,33295,9,1015,59,1616,0,49,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6246",6094,"NORTH CAROLINA",2020-06-06,10304250,1423,34718,13,1028,69,1685,1,50,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6247",6095,"NORTH CAROLINA",2020-06-07,10304250,907,35625,4,1032,44,1729,0,50,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6248",6096,"NORTH CAROLINA",2020-06-08,10304250,892,36517,9,1041,43,1772,0,51,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6249",6097,"NORTH CAROLINA",2020-06-09,10304250,710,37227,27,1068,34,1806,1,52,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6250",6098,"NORTH CAROLINA",2020-06-10,10304250,1246,38473,22,1090,60,1867,1,53,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6251",6099,"NORTH CAROLINA",2020-06-11,10304250,1111,39584,16,1106,54,1921,1,54,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6252",6100,"NORTH CAROLINA",2020-06-12,10304250,1833,41417,15,1121,89,2010,1,54,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6253",6101,"NORTH CAROLINA",2020-06-13,10304250,1428,42845,6,1127,69,2079,0,55,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6254",6102,"NORTH CAROLINA",2020-06-14,10304250,1419,44264,5,1132,69,2148,0,55,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6255",6103,"NORTH CAROLINA",2020-06-15,10304250,850,45114,8,1140,41,2189,0,55,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6256",6104,"NORTH CAROLINA",2020-06-16,10304250,793,45907,29,1169,38,2228,1,57,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6257",6105,"NORTH CAROLINA",2020-06-17,10304250,1027,46934,12,1181,50,2277,1,57,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6258",6106,"NORTH CAROLINA",2020-06-18,10304250,1233,48167,7,1188,60,2337,0,58,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6259",6107,"NORTH CAROLINA",2020-06-19,10304250,1618,49785,14,1202,79,2416,1,58,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6260",6108,"NORTH CAROLINA",2020-06-20,10304250,1605,51390,13,1215,78,2494,1,59,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6261",6109,"NORTH CAROLINA",2020-06-21,10304250,1411,52801,8,1223,68,2562,0,59,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6262",6110,"NORTH CAROLINA",2020-06-22,10304250,1163,53964,55,1278,56,2619,3,62,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6263",6111,"NORTH CAROLINA",2020-06-23,10304250,675,54639,18,1296,33,2651,1,63,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6264",6112,"NORTH CAROLINA",2020-06-24,10304250,1888,56527,29,1325,92,2743,1,64,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6265",6113,"NORTH CAROLINA",2020-06-25,10304250,945,57472,11,1336,46,2789,1,65,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6266",6114,"NORTH CAROLINA",2020-06-26,10304250,1686,59158,12,1348,82,2871,1,65,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6267",6115,"NORTH CAROLINA",2020-06-27,10304250,1654,60812,5,1353,80,2951,0,66,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6268",6116,"NORTH CAROLINA",2020-06-28,10304250,1436,62248,-1,1352,70,3021,0,66,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6269",6117,"NORTH CAROLINA",2020-06-29,10304250,1488,63736,5,1357,72,3093,0,66,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6270",6118,"NORTH CAROLINA",2020-06-30,10304250,1591,65327,23,1380,77,3170,1,67,NA,NA,2.2,NA,NA,NA,"NC",35.6300659999999,-79.806419,37,1027616
"6271",6119,"NORTH DAKOTA",2020-01-22,793399,NA,0,NA,0,NA,0,NA,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6272",6120,"NORTH DAKOTA",2020-01-23,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6273",6121,"NORTH DAKOTA",2020-01-24,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6274",6122,"NORTH DAKOTA",2020-01-25,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6275",6123,"NORTH DAKOTA",2020-01-26,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6276",6124,"NORTH DAKOTA",2020-01-27,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6277",6125,"NORTH DAKOTA",2020-01-28,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6278",6126,"NORTH DAKOTA",2020-01-29,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6279",6127,"NORTH DAKOTA",2020-01-30,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6280",6128,"NORTH DAKOTA",2020-01-31,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6281",6129,"NORTH DAKOTA",2020-02-01,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6282",6130,"NORTH DAKOTA",2020-02-02,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6283",6131,"NORTH DAKOTA",2020-02-03,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6284",6132,"NORTH DAKOTA",2020-02-04,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6285",6133,"NORTH DAKOTA",2020-02-05,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6286",6134,"NORTH DAKOTA",2020-02-06,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6287",6135,"NORTH DAKOTA",2020-02-07,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6288",6136,"NORTH DAKOTA",2020-02-08,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6289",6137,"NORTH DAKOTA",2020-02-09,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6290",6138,"NORTH DAKOTA",2020-02-10,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6291",6139,"NORTH DAKOTA",2020-02-11,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6292",6140,"NORTH DAKOTA",2020-02-12,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6293",6141,"NORTH DAKOTA",2020-02-13,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6294",6142,"NORTH DAKOTA",2020-02-14,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6295",6143,"NORTH DAKOTA",2020-02-15,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6296",6144,"NORTH DAKOTA",2020-02-16,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6297",6145,"NORTH DAKOTA",2020-02-17,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6298",6146,"NORTH DAKOTA",2020-02-18,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6299",6147,"NORTH DAKOTA",2020-02-19,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6300",6148,"NORTH DAKOTA",2020-02-20,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6301",6149,"NORTH DAKOTA",2020-02-21,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6302",6150,"NORTH DAKOTA",2020-02-22,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6303",6151,"NORTH DAKOTA",2020-02-23,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6304",6152,"NORTH DAKOTA",2020-02-24,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6305",6153,"NORTH DAKOTA",2020-02-25,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6306",6154,"NORTH DAKOTA",2020-02-26,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6307",6155,"NORTH DAKOTA",2020-02-27,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6308",6156,"NORTH DAKOTA",2020-02-28,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6309",6157,"NORTH DAKOTA",2020-02-29,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6310",6158,"NORTH DAKOTA",2020-03-01,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6311",6159,"NORTH DAKOTA",2020-03-02,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6312",6160,"NORTH DAKOTA",2020-03-03,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6313",6161,"NORTH DAKOTA",2020-03-04,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6314",6162,"NORTH DAKOTA",2020-03-05,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6315",6163,"NORTH DAKOTA",2020-03-06,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6316",6164,"NORTH DAKOTA",2020-03-07,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6317",6165,"NORTH DAKOTA",2020-03-08,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6318",6166,"NORTH DAKOTA",2020-03-09,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6319",6167,"NORTH DAKOTA",2020-03-10,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6320",6168,"NORTH DAKOTA",2020-03-11,793399,0,0,0,0,0,0,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6321",6169,"NORTH DAKOTA",2020-03-12,793399,1,1,0,0,1,1,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6322",6170,"NORTH DAKOTA",2020-03-13,793399,0,1,0,0,0,1,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6323",6171,"NORTH DAKOTA",2020-03-14,793399,0,1,0,0,0,1,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6324",6172,"NORTH DAKOTA",2020-03-15,793399,0,1,0,0,0,1,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6325",6173,"NORTH DAKOTA",2020-03-16,793399,0,1,0,0,0,1,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6326",6174,"NORTH DAKOTA",2020-03-17,793399,2,3,0,0,1,2,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6327",6175,"NORTH DAKOTA",2020-03-18,793399,3,6,0,0,2,4,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6328",6176,"NORTH DAKOTA",2020-03-19,793399,13,19,0,0,8,12,0,0,NA,NA,2.2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6329",6177,"NORTH DAKOTA",2020-03-20,793399,7,26,0,0,4,16,0,0,68994,"4SM",2,1,0,0,"ND",47.5289119999999,-99.784012,38,1779797
"6330",6177,"NORTH DAKOTA",2020-03-20,793399,7,26,0,0,4,16,0,0,68994,"2SM",2,1,0,0,"ND",47.5289119999999,-99.784012,38,1779797
"6331",6178,"NORTH DAKOTA",2020-03-21,793399,2,28,0,0,1,18,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6332",6179,"NORTH DAKOTA",2020-03-22,793399,0,28,0,0,0,18,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6333",6180,"NORTH DAKOTA",2020-03-23,793399,2,30,0,0,1,19,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6334",6181,"NORTH DAKOTA",2020-03-24,793399,6,36,0,0,4,23,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6335",6182,"NORTH DAKOTA",2020-03-25,793399,9,45,0,0,6,28,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6336",6183,"NORTH DAKOTA",2020-03-26,793399,6,51,0,0,4,32,0,0,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6337",6184,"NORTH DAKOTA",2020-03-27,793399,17,68,1,1,11,43,1,1,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6338",6185,"NORTH DAKOTA",2020-03-28,793399,26,94,0,1,16,59,0,1,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6339",6186,"NORTH DAKOTA",2020-03-29,793399,4,98,0,1,3,62,0,1,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6340",6187,"NORTH DAKOTA",2020-03-30,793399,11,109,1,2,7,69,1,1,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6341",6188,"NORTH DAKOTA",2020-03-31,793399,13,122,1,3,8,77,1,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6342",6189,"NORTH DAKOTA",2020-04-01,793399,20,142,0,3,13,89,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6343",6190,"NORTH DAKOTA",2020-04-02,793399,17,159,0,3,11,100,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6344",6191,"NORTH DAKOTA",2020-04-03,793399,14,173,0,3,9,109,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6345",6192,"NORTH DAKOTA",2020-04-04,793399,13,186,0,3,8,117,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6346",6193,"NORTH DAKOTA",2020-04-05,793399,21,207,0,3,13,130,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
"6347",6194,"NORTH DAKOTA",2020-04-06,793399,18,225,0,3,11,142,0,2,NA,NA,2,NA,NA,NA,"ND",47.5289119999999,-99.784012,38,1779797
